CDMFT_iterations	CDMFT_method	D	D_ave	E0_1	E0_2	E_kin	GS_consistency	U	U_1_ave	convergence	dist_function	e	e_2_ave	e_ave	eb1_1	eb1_1_ave	eb2_1	eb2_1_ave	eb3_1	eb3_1_ave	eb4_1	eb4_1_ave	eb5_1	eb5_1_ave	eb6_1	eb6_1_ave	eb7_1	eb7_1_ave	eb8_1	eb8_1_ave	githash	model	mu	mu_1_ave	mu_2_ave	mu_ave	n_1	n_2	sb1_1	sb1_1_ave	sb2_1	sb2_1_ave	sb3_1	sb3_1_ave	sb4_1	sb4_1_ave	sb5_1	sb5_1_ave	sb6_1	sb6_1_ave	sb7_1	sb7_1_ave	sb8_1	sb8_1_ave	script	sector_1	sector_2	tb1_1	tb1_1_ave	tb2_1	tb2_1_ave	tb3_1	tb3_1_ave	tb4_1	tb4_1_ave	tb5_1	tb5_1_ave	tb6_1	tb6_1_ave	tb7_1	tb7_1_ave	tb8_1	tb8_1_ave	time	tpd	tpd_ave	tpp	tpp_2_ave	tpp_ave	tppp	tppp_2_ave	tppp_ave	version
7	Broyden	0	-0.0001395600619	-67.79766309	-102.2162963	4.578343796	YY	8	0.454770149	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.186928724	-0.02283792856	1.820269278	-2.21684916	1.917986257	-3.282097139	1.657120562	0.2272167246	0.8856945748	-0.2254116647	1.112208028	-3.273378524	1.655930004	0.2515392759	0.01019278	3.093784575	0.9176641289	a248bdd	2x2_2C_8b_C2v_L	9.37	1.430840968	2	1.637741325	0.9999999998809139	1.0	-0.1416093347	1.536532922	0.0001275399929	-0.0005835028878	-0.000217939548	-0.002041903592	0.0009434578841	-0.01007166415	0.2764815135	-2.721417259	0.0001188027465	-0.0001476891181	0.0005738895625	-0.004436466256	2.245832023	-3.712593192	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-0.001767460801	0.01419205253	-1.017085755	0.4638010565	1.659258703	-1.718045221	-0.2772923233	2.722469484	0.0004680211278	-0.003657227479	-1.656947807	1.72137559	-0.3482931975	0.3569093109	-5.041700868e-05	0.0008015940166	2024-09-20@09:18	2.148148148	-0.7890082245	1	-3.387082409e-16	-0.3714993312	0.3888888889	2.625706961e-16	0.1381229384	v2.7.1	
6	Broyden	0	0.003382053876	-63.05218834	-97.8962963	4.120621887	YY	8	0.4278570583	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.174984551	0.03209611199	0.2817795811	2.121334556	0.1073392864	-3.212905995	1.626723171	-0.2665048588	1.048361919	-0.2677473187	1.047909624	-3.213904337	1.631553264	-0.2864064605	1.985917587	2.982246925	0.92105773	a248bdd	2x2_2C_8b_C2v_L	9.1	1.398864363	2	1.610019827	0.9999999997947451	0.9999999999999998	0.03035117727	-0.253951293	1.013115023	-0.5760394115	0.005529974503	0.09230389019	-0.2908142632	2.706388227	-0.2915647516	2.72723539	-0.001476711852	0.02444708365	0.3676897222	-0.3800393648	2.269715495	-3.712488769	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1470089656	-1.715260567	-0.00249502066	0.01509557865	1.674773613	-1.863383186	0.02250937184	-0.3060574163	0.007076681336	-0.02163888396	-1.675492875	1.843531537	-0.01737510613	0.09955142081	-0.003741957497	-0.002696032764	2024-09-20@09:27	2.148148148	-0.8372253625	1	-8.321051149e-16	-0.3876371382	0.3888888889	7.064147031e-17	0.1452013707	v2.7.1	
3	Broyden	0	0.001354674035	-68.16833918	-101.8962963	4.546097848	YY	8	0.4526811631	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.186097406	-0.02356948478	1.802079456	-2.211852746	1.91645792	0.228338009	0.8924085957	-3.273252446	1.654366917	-3.264360164	1.653181044	-0.2280945266	1.1069904	-0.2518242428	1.98850447	3.082391386	0.9179396958	a248bdd	2x2_2C_8b_C2v_L	9.35	1.428402025	2	1.635797265	0.9999999998780296	1.0	0.1414660667	-1.544771953	-0.001076841964	0.005636393713	-0.003788679043	0.02350287322	-0.0006229170677	0.005265315569	0.002822534767	0.02857729668	-0.2772813733	2.718166502	0.3487159072	-0.3590712897	2.246138744	-3.712022699	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.01753662182	-0.1410322748	1.016801088	-0.4710579915	0.2776840434	-2.722339805	1.659249756	-1.730269238	-1.657126628	1.73374283	-0.01178963166	0.1305075702	0.009480744271	-0.06867815193	0.002089687605	0.005772521703	2024-09-20@09:33	2.148148148	-0.7923898676	1	-6.854283018e-16	-0.3726880771	0.3888888889	-3.186769239e-16	0.1385933192	v2.7.1	
3	Broyden	0	0.0003520639327	-63.56151731	-103.1762963	4.67726284	YY	8	0.4609336885	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.18945056	0.02511529844	0.1817164644	2.241763275	0.07744486257	-0.2148286483	1.127712051	-3.270800392	1.660592911	-3.281867078	1.661295423	0.215542825	0.8714834889	3.113893522	0.9176465657	0.2464380637	0.01118570474	a248bdd	2x2_2C_8b_C2v_L	9.43	1.437998149	2	1.643667789	0.9999999998644873	0.9999999999999999	-0.01771535994	0.1342192574	1.019381625	-0.4434098479	0.2721268077	-2.714775192	-0.001902921097	-0.005350349375	-0.002378070318	-0.01469353504	-0.009633674036	0.09612718663	2.239655205	-3.712611825	0.009134590227	-0.07059143429	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1400852036	-1.492022634	0.001383277416	-0.006417657584	0.007347613807	-0.066839365	1.649299303	-1.69370215	1.651912178	-1.692662272	0.2724391745	-2.715287226	0.001998762008	0.006744351976	-0.3444413001	0.3542297635	2024-09-20@09:40	2.148148148	-0.7785961928	1	-5.999173548e-16	-0.3678808718	0.3888888889	-8.951753755e-17	0.1367579237	v2.7.1	
8	Broyden	0	0.01021921334	-63.049976	-97.8962963	4.124242518	YY	8	0.4276748279	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.175055554	0.02881445673	0.245576737	2.110828903	0.1076244025	-3.21685351	1.62849323	-0.2659392024	1.051104568	-0.2655275595	1.050603244	-3.212738966	1.628370053	-0.2857973644	1.988041451	2.97473697	0.9222895148	a248bdd	2x2_2C_8b_C2v_L	9.1	1.398704407	2	1.610304611	0.9999999997988046	0.9999999999999998	0.0008402867377	-0.007169693471	1.01130359	-0.5757759927	0.003493001603	0.09046736749	-0.2910816416	2.711532371	-0.2909328872	2.712066583	0.003278788463	0.08803419962	0.3677400139	-0.3787069871	2.267521987	-3.713646752	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1485367315	-1.728299751	-4.97439203e-05	0.000519329582	1.676112996	-1.856675426	0.01262983603	-0.2255415768	-0.01162221821	0.2143164256	-1.675061275	1.856433786	-0.0004645320328	0.002671663197	-5.940590396e-05	-0.0001122642787	2024-09-20@10:35	2.148148148	-0.8367448007	1	-8.321051149e-16	-0.3876337385	0.3888888889	7.064147031e-17	0.1450971358	v2.7.1	
3	Broyden	0	-1.286220629e-05	-59.70927072	-111.9762963	5.528070781	YY	8	0.5284263322	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.210468743	2.491214033	0.0462706302	-0.02456655974	1.677745733	-0.1550048	1.298877048	3.347129516	0.2750740592	0.159668217	0.6974600045	-3.362397495	1.726798184	3.29206353	0.9049238948	0.1929059675	0.1347217564	a248bdd	2x2_2C_8b_C2v_L	9.98	1.5134691	2	1.694213427	0.9999999998511295	0.9999999999999998	-1.033269203	0.2897112537	0.1139304686	-1.124347663	-0.2381106414	2.626928321	-1.607698107	1.361658874	-0.03939499457	0.3320273412	-0.009722711152	-0.00689008022	2.184460158	-3.673609368	0.04265405356	-0.5916946446	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.003597248865	-0.01796898344	-0.06892894682	0.421031187	0.03995903306	-0.3415915375	0.00992341144	0.005868244308	-0.240490379	2.629074738	-1.612014615	1.356750115	-0.009568772633	-0.1046732901	0.3052175157	-0.4543019737	2024-09-20@10:40	2.148148148	-0.6891133646	1	-3.45955616e-16	-0.3348748443	0.3888888889	-1.893192626e-16	0.1257237314	v2.7.1	
5	Broyden	0	0.00268957201	-63.03182138	-97.7362963	4.100214365	YY	8	0.4269976611	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.174465422	0.03441422536	0.3023983684	2.120691293	0.1086966588	-3.233258867	1.62869147	-0.2739442062	1.052358274	-0.2679547229	1.043672649	-3.19249926	1.629284556	-0.2913074217	1.985136579	2.980017502	0.9209818222	a248bdd	2x2_2C_8b_C2v_L	9.09	1.397801212	2	1.608708365	0.9999999998027373	1.0	0.03734654472	-0.3080847401	1.013339338	-0.5826152846	0.006940247901	0.09761238664	-0.2929987735	2.705995749	-0.2906337053	2.724221685	-0.002437472178	0.00712951488	0.3699718518	-0.3825909657	2.271649623	-3.712165448	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1470787282	-1.719889713	-0.003291338751	0.02056209257	1.681052658	-1.860281765	0.02640038461	-0.3435001258	0.01215118236	-0.08496742377	-1.670644225	1.849969122	-0.02039443665	0.114834737	-0.003888842657	-0.002769332658	2024-09-20@10:48	2.148148148	-0.8394726693	1	-2.119217772e-16	-0.3882109268	0.3888888889	-1.315964199e-16	0.1455783508	v2.7.1	
7	Broyden	0	0.01265767715	-62.95880208	-97.5762963	4.092381639	YY	8	0.4254465493	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.17418325	0.02979992287	0.2507120061	2.104863816	0.1096730412	-3.210621148	1.625961274	-0.2693541117	1.052373163	-0.2681270317	1.051023979	-3.206070567	1.624863643	-0.2888721611	1.987923354	2.966722673	0.9228157812	a248bdd	2x2_2C_8b_C2v_L	9.08	1.396026021	2	1.608386597	0.9999999998102496	0.9999999999999998	-0.0008475032412	0.007399884441	1.011478139	-0.5847733988	0.004287016482	0.1151603639	-0.2922889115	2.701511367	-0.2917585179	2.699243862	0.004379746047	0.1175474737	0.3692179357	-0.3801856393	2.269699929	-3.713961086	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1495279734	-1.741896304	-0.0002369076139	0.001064372093	1.677292902	-1.867817252	0.01480238391	-0.2777881784	-0.01578309075	0.2890137974	-1.67602883	1.871440495	0.000780665164	-0.004423301354	0.0001803079981	9.187474993e-05	2024-09-20@10:59	2.148148148	-0.8400374929	1	1.397720596e-16	-0.3887997817	0.3888888889	2.9649715e-16	0.1456620784	v2.7.1	
7	Broyden	0	0.01265767715	-62.95880208	-97.5762963	4.092381639	YY	8	0.4254465493	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.17418325	0.02979992287	0.2507120061	2.104863816	0.1096730412	-3.210621148	1.625961274	-0.2693541117	1.052373163	-0.2681270317	1.051023979	-3.206070567	1.624863643	-0.2888721611	1.987923354	2.966722673	0.9228157812	a248bdd	2x2_2C_8b_C2v_L	9.08	1.396026021	2	1.608386597	0.9999999998083398	0.9999999999999998	-0.0008475032412	0.007399884441	1.011478139	-0.5847733988	0.004287016482	0.1151603639	-0.2922889115	2.701511367	-0.2917585179	2.699243862	0.004379746047	0.1175474737	0.3692179357	-0.3801856393	2.269699929	-3.713961086	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1495279734	-1.741896304	-0.0002369076139	0.001064372093	1.677292902	-1.867817252	0.01480238391	-0.2777881784	-0.01578309075	0.2890137974	-1.67602883	1.871440495	0.000780665164	-0.004423301354	0.0001803079981	9.187474994e-05	2024-09-21@08:27	2.148148148	-0.8400374929	1	1.397720596e-16	-0.3887997817	0.3888888889	2.9649715e-16	0.1456620784	v2.7.1	
2	Broyden	0	-3.704806826e-06	-59.54617333	-112.1362963	5.553925115	YY	8	0.5282101889	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.211015078	2.474207903	0.04658843628	0.01048255256	0.2069017356	-0.1488306618	1.308081473	3.305694575	0.2783043085	0.1482114058	0.6924383231	-3.288587099	1.720783675	3.280546015	0.9225511597	0.1837325401	0.03820386797	a248bdd	2x2_2C_8b_C2v_L	9.99	1.513307697	2	1.695745017	0.9999999998417373	0.9999999999999999	-1.031691732	0.2900773169	0.03933891911	-0.2941140109	-0.2361051086	2.630046962	-1.602205795	1.365573245	0.01456553215	-0.1245165326	0.003570199049	-0.0003197457824	2.1830924	-3.719499645	-0.016417829	0.2802509696	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-0.0002485215177	0.00486690007	-0.1220788426	1.14754494	-0.01474506111	0.1258012236	-0.003712510023	0.0006356673493	-0.2357516756	2.628132472	-1.598176938	1.366905408	0.004098593089	0.05506529996	0.3038075407	-0.3456392412	2024-09-21@08:32	2.148148148	-0.6862014359	1	-4.823150099e-16	-0.3340391998	0.3888888889	-1.067571919e-16	0.1254622835	v2.7.1	
7	Broyden	0	0.01451841514	-62.89448584	-97.4162963	4.077052562	YY	8	0.4242867792	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.173761871	0.03018062044	0.2522766534	2.10036494	0.110478245	-3.204544049	1.623459196	-0.2704827413	1.054966441	-0.269667854	1.05444181	-3.199148939	1.622821105	-0.2897690033	1.987885082	2.959672307	0.9233439088	a248bdd	2x2_2C_8b_C2v_L	9.07	1.394651911	2	1.607449382	0.9999999998032921	0.9999999999999998	8.90104141e-05	-0.0008526951414	1.011324516	-0.5880994391	0.004882637967	0.137876704	-0.2923962395	2.689296544	-0.2920433219	2.687701664	0.005177094045	0.1384331927	0.3695490695	-0.3807809948	2.269699461	-3.714121323	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1496032236	-1.74515189	2.955593866e-05	-0.0003697698177	1.677042695	-1.877782328	0.01756774297	-0.3312690429	-0.01806943986	0.336643476	-1.675485558	1.87941332	-0.0001639837083	0.001083012261	-5.42783277e-06	-0.0002775610523	2024-09-21@08:44	2.148148148	-0.8416251816	1	-3.269383695e-16	-0.3893522267	0.3888888889	6.774968992e-17	0.1459441057	v2.7.1	
11	Broyden	0	0.01567042207	-62.88722857	-97.2562963	4.061616417	YY	8	0.4230974053	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.173330091	0.0309955234	0.2549332313	2.09579127	0.1115645742	-3.206922354	1.62224796	-0.2726727926	1.057221569	-0.2725524249	1.057152506	-3.204075944	1.622041549	-0.2920393003	1.987819485	2.956292737	0.923630534	a248bdd	2x2_2C_8b_C2v_L	9.06	1.393212311	2	1.606530717	0.9999999997802108	0.9999999999999999	0.0003141383553	-0.002614424333	1.011092187	-0.5927271523	0.005441482664	0.1521058623	-0.2934186979	2.682047607	-0.2932867595	2.681504697	0.005534094528	0.1519828408	0.3708041427	-0.3818881738	2.271233454	-3.71427024	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1503337515	-1.752193143	-0.0002217510074	0.00100455747	1.679021587	-1.884056332	0.01929014225	-0.3648414043	-0.01939725941	0.3658020694	-1.678300405	1.884365671	-6.600033381e-05	0.0004169602442	-2.639037194e-05	-7.805843334e-05	2024-09-21@09:00	2.148148148	-0.8432006499	1	-2.995996299e-16	-0.3899371216	0.3888888889	-1.37101799e-17	0.1462300436	v2.7.1	
6	Broyden	0	0.01745169851	-62.81501526	-97.0962963	4.04934985	YY	8	0.421734425	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.172964951	0.03108188594	0.2555982692	2.093757961	0.1120432744	-3.198384017	1.619127932	-0.2725371129	1.061364089	-0.2726476637	1.06190223	-3.197616718	1.618906077	-0.2926340959	1.987792463	2.949369037	0.9242935702	a248bdd	2x2_2C_8b_C2v_L	9.05	1.391597974	2	1.605813596	0.9999999998155574	1.0	-0.000566890265	0.004740271529	1.01134404	-0.5949076183	0.006254585195	0.1736124864	-0.2932101408	2.665797972	-0.2933393385	2.664160081	0.006448752022	0.1754178606	0.371211272	-0.3824938165	2.271382988	-3.714508882	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1504739013	-1.753330512	0.0001188002236	-0.0008033384441	1.67807923	-1.895740711	0.02191680685	-0.4161703448	-0.02270446313	0.4246276063	-1.677816772	1.896592315	0.0003354827063	-0.001805212056	9.805246911e-05	-5.487536479e-05	2024-09-21@09:10	2.148148148	-0.8443888742	1	-5.329051514e-16	-0.3904799197	0.3888888889	-2.283154202e-16	0.1464745398	v2.7.1	
3	Broyden	0	1.968331063e-05	-59.58897526	-112.2962963	5.569362757	YY	8	0.5295837704	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.211382011	2.46893149	0.04623519891	-0.009568360522	1.782718264	-0.1460137534	1.310876343	3.291154977	0.2783139429	0.1447930945	0.6893387416	-3.282329557	1.7211969	3.27472199	0.9247914769	0.1814403776	0.03086117046	a248bdd	2x2_2C_8b_C2v_L	10	1.514819907	2	1.696644876	0.9999999998290929	1.0	-1.030085716	0.2877785637	0.120973371	-1.136110185	-0.234662629	2.626025172	-1.597948732	1.361861886	-0.01244778116	0.1064384993	-0.003264181703	0.001885056108	2.179424803	-3.723378863	0.01371536995	-0.2432688097	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.0007646312719	-0.005768411617	-0.04047644069	0.3071655106	0.01268747397	-0.1086016678	0.00328246064	-0.001094885188	-0.233878104	2.624594978	-1.595587274	1.362326911	-0.003317768394	-0.04905843929	0.3023134818	-0.336890357	2024-09-21@09:17	2.148148148	-0.6845702047	1	1.101151886e-16	-0.3334173796	0.3888888889	2.618219977e-17	0.1252718129	v2.7.1	
8	Broyden	0	0.01808131021	-62.77923117	-96.9362963	4.032916797	YY	8	0.4206457925	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.172515053	0.03184387257	0.2583477425	2.088042655	0.1132139208	-3.202918896	1.618027898	-0.2751541891	1.062942688	-0.2736264107	1.061272211	-3.191603064	1.617320741	-0.293452035	1.987749899	2.943667109	0.9247200006	a248bdd	2x2_2C_8b_C2v_L	9.04	1.390279827	2	1.604819556	0.9999999998051738	1.0	0.0008610049607	-0.00732162337	1.010989236	-0.5997061369	0.006525470774	0.1836420809	-0.2943095232	2.659865672	-0.2935373126	2.660224433	0.006264490614	0.181453431	0.3715455684	-0.3830094854	2.271827308	-3.714708057	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.150928806	-1.75994941	2.128714553e-05	8.796823418e-05	1.68074691	-1.902034329	0.02323877237	-0.4404876538	-0.02216783741	0.4295447775	-1.677749007	1.902706605	-0.0002793346346	0.001443871134	-1.290849353e-05	6.690674591e-05	2024-09-21@09:30	2.148148148	-0.8460972232	1	1.142347487e-17	-0.3910640325	0.3888888889	3.814943375e-17	0.1467768805	v2.7.1	
1	Broyden	0	-4.501746455e-05	-61.12045585	-112.4562963	5.593911591	YY	8	0.5321460763	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.211903043	3.082978643	0.03903039569	0.1973105749	0.2047072444	-0.2212789855	1.27156836	3.5554206	0.2515320542	0.2371245465	0.7287667229	-3.830555555	1.760771261	3.514140753	0.8161524036	0.2470243299	0.3716183392	a248bdd	2x2_2C_8b_C2v_L	10.01	1.516471452	2	1.698142723	0.9999999998257052	1.0	-1.11632943	0.2794214125	0.1599487392	-0.3260087182	-0.2462543521	2.488990734	-1.635165348	1.296265853	-0.149855274	1.092242549	-0.02515095954	-0.1066759825	2.230880591	-3.457726673	0.165656742	-1.286995246	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.02026105457	-0.04325382531	0.1575457777	-1.333467318	0.1413295891	-1.068432107	0.01888432063	0.1197427318	-0.2553962954	2.515775536	-1.693163797	1.278136164	-0.02319611025	-0.1288937019	0.3135392051	-0.7760354315	2024-09-21@09:33	2.148148148	-0.6817907585	1	-2.761084396e-16	-0.3327448451	0.3888888889	-7.711614861e-17	0.1252365907	v2.7.1	
8	Broyden	0	0.01974698742	-62.7232994	-96.7762963	4.022293975	YY	8	0.419164017	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.172177464	0.03235135902	0.2590501822	2.084874531	0.1137913979	-3.195973343	1.614663904	-0.2753681432	1.069714178	-0.2734145529	1.067318273	-3.187141915	1.614121431	-0.2964754224	1.987687526	2.93842698	0.9253626788	a248bdd	2x2_2C_8b_C2v_L	9.03	1.388515028	2	1.604226175	0.9999999998980631	1.0	0.001241849599	-0.01051944891	1.011270347	-0.6022117002	0.007357578392	0.2066527538	-0.2943789524	2.639303836	-0.2934500315	2.640960385	0.007281881828	0.2029128701	0.3730659603	-0.3844169624	2.272885197	-3.714915493	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.151332609	-1.761286322	6.823587795e-05	-2.740732021e-05	1.680246685	-1.914826274	0.02649027379	-0.4976807135	-0.02518021236	0.4838162524	-1.677775296	1.915234991	-0.0009488539125	0.005199963812	-0.0001777388994	-0.0001496228177	2024-09-21@09:45	2.148148148	-0.8470642909	1	-1.011491411e-15	-0.3916083029	0.3888888889	-3.119705133e-16	0.1470012349	v2.7.1	
5	Broyden	0	0.0198731015	-62.61063859	-96.6162963	4.009132621	YY	8	0.4178950287	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.171795162	0.03347345191	0.2637405867	2.090866533	0.1140886893	-3.184294118	1.614457342	-0.2738788371	1.067763645	-0.2718650119	1.070803706	-3.170952881	1.607359658	-0.2954447072	1.987417952	2.932993829	0.9257207968	a248bdd	2x2_2C_8b_C2v_L	9.02	1.387012602	2	1.603437992	0.9999999998080955	1.0000000000000004	-0.01022707428	0.08556074126	1.013294902	-0.6046916258	0.005840695013	0.2034584308	-0.2934195007	2.643300281	-0.2921736767	2.610458892	0.009413107576	0.2250429512	0.3729449538	-0.3847819594	2.273248518	-3.714918785	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.151596786	-1.762766665	0.0007493949488	-0.004595951556	1.678681081	-1.913635351	0.02100254827	-0.4511440677	-0.03278098488	0.5774678131	-1.674193067	1.94039726	0.006323580307	-0.03471007292	0.001211645996	0.001337085581	2024-09-21@09:53	2.148148148	-0.8483674979	1	-4.314597213e-16	-0.3921535426	0.3888888889	9.766146372e-17	0.1472517731	v2.7.1	
8	Broyden	0	0.02194187099	-62.61443836	-96.4562963	3.997251086	YY	8	0.4164994882	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.171426539	0.03364648208	0.2612838792	2.076775027	0.1151316813	-3.186484339	1.609893242	-0.2760093693	1.07757576	-0.2746825272	1.077515731	-3.178091596	1.607859542	-0.2993177176	1.987616841	2.927266321	0.926523452	a248bdd	2x2_2C_8b_C2v_L	9.01	1.385315617	2	1.602785112	0.999999999841189	0.9999999999999998	-0.00168391661	0.01399617372	1.01115409	-0.607864843	0.00820947478	0.2325992576	-0.2947084081	2.613477311	-0.2938264124	2.606127051	0.008432944547	0.2373347227	0.374629534	-0.386058155	2.274199158	-3.715431354	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1521711049	-1.766287566	0.0001915893978	-0.001210764421	1.68049204	-1.933402062	0.02878579529	-0.5526507634	-0.03047250518	0.5728375816	-1.678068492	1.939956337	0.0008515206964	-0.004631664179	0.0001013611043	0.0002282424235	2024-09-21@10:05	2.148148148	-0.8494765471	1	-3.806997462e-17	-0.3927310483	0.3888888889	-5.146691323e-16	0.1475049012	v2.7.1	
5	Broyden	0	0.0228982404	-62.55436128	-96.2962963	3.983202305	YY	8	0.4152482607	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.17102424	0.03396798424	0.2624959641	2.076788852	0.1156823088	-3.179460116	1.605823978	-0.276405487	1.082454862	-0.2764980313	1.081748381	-3.176445398	1.606879923	-0.2982424459	1.987615886	2.918738124	0.9271984435	a248bdd	2x2_2C_8b_C2v_L	9	1.3838294	2	1.601936518	0.9999999998060902	0.9999999999999998	0.002312018038	-0.01933014599	1.011935614	-0.6105573078	0.00886692728	0.2501988312	-0.2944923817	2.592647874	-0.2944724257	2.598316379	0.008324212953	0.2466451074	0.3740472619	-0.3859676719	2.273466828	-3.715576567	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1523387354	-1.768877597	-0.0002871537273	0.001282875695	1.679819777	-1.949199726	0.03191182038	-0.6020953008	-0.0298749904	0.5808535161	-1.679198528	1.944216966	-0.001367893115	0.007453577879	-0.0003090024911	-0.0003120007937	2024-09-21@10:13	2.148148148	-0.8508950111	1	3.552428221e-17	-0.3932746466	0.3888888889	4.129794337e-16	0.1477805258	v2.7.1	
11	Broyden	0	0.02413486344	-62.51992976	-96.1362963	3.97445258	YY	8	0.413692924	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.170715614	0.03483509209	0.2629126794	2.069932212	0.116367418	-3.178714792	1.603536619	-0.2771080667	1.090676491	-0.2767836789	1.091221728	-3.173492862	1.602740095	-0.300569734	1.987598033	2.914681948	0.9278775216	a248bdd	2x2_2C_8b_C2v_L	8.99	1.381943249	2	1.601505087	0.9999999998335378	0.9999999999999998	-0.001370946759	0.01153469403	1.0115872	-0.6130777086	0.00952187216	0.2652892506	-0.2952368233	2.57484784	-0.2948190904	2.571297191	0.009636529436	0.2671116115	0.3754873316	-0.3871353491	2.275005352	-3.715994928	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1529993131	-1.77017324	2.668186308e-05	0.0002487371814	1.681101054	-1.958519857	0.03380225957	-0.6363559713	-0.03456561021	0.6448254708	-1.679564223	1.960651501	0.0006429574801	-0.003510302413	8.499872293e-05	0.0002416197271	2024-09-21@10:29	2.148148148	-0.8515953416	1	-1.042590101e-15	-0.3938446707	0.3888888889	-2.080382307e-16	0.1479811629	v2.7.1	
1	Broyden	0	-1.471074601e-05	-59.76217738	-112.6162963	5.600361905	YY	8	0.5323162491	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.212110572	2.48026552	0.04530316201	-0.008368682657	1.847736631	-0.1467962112	1.321557019	3.302398559	0.2740020218	0.1486908036	0.6781085781	-3.316295065	1.726715269	3.272447914	0.9279965609	0.17818235	0.01809654258	a248bdd	2x2_2C_8b_C2v_L	10.02	1.517786631	2	1.698496935	0.9999999998244145	1.0	-1.031036573	0.2828185302	0.1237918254	-1.147296816	-0.2347998037	2.623446064	-1.598890294	1.342807529	0.008087160476	-0.06762922893	0.002082359164	-0.001240262717	2.175101989	-3.729955702	-0.008657084161	0.1641775318	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	-0.0002643689077	0.003043568417	0.02803684502	-0.2149553036	-0.008660463491	0.07295915215	-0.002415997314	0.001754847682	-0.2360381515	2.625973142	-1.602641098	1.342220943	0.002120739271	0.03382505719	0.3003554442	-0.3216740548	2024-09-21@10:33	2.148148148	-0.6812631954	1	1.976893255e-16	-0.3322114471	0.3888888889	-1.846920226e-16	0.124888618	v2.7.1	
8	Broyden	0	0.02491670031	-62.47306559	-95.9762963	3.961390061	YY	8	0.4124092556	self-energy/D	sharp_wc_2_b_50	2.981481481	2	1.170326992	0.03531824605	0.2643630173	2.064602729	0.117243264	-3.175055793	1.600900305	-0.2783748998	1.096404002	-0.2774064396	1.095551015	-3.170558833	1.600380477	-0.3019574048	1.987558198	2.90923897	0.9284342577	a248bdd	2x2_2C_8b_C2v_L	8.98	1.380391335	2	1.600749145	0.9999999998503715	0.9999999999999998	7.555197884e-05	-0.0006294429296	1.01136446	-0.6165400011	0.01002005841	0.2776314259	-0.2955565047	2.558636919	-0.2950593642	2.558130958	0.009924552241	0.2774251972	0.3762851739	-0.3879774315	2.275810003	-3.716247549	recalcules_de_points_supra.py	R0:S0:1	uncorrelated	0.1533677153	-1.773457795	3.619404797e-05	-0.0001230637967	1.681410451	-1.968959535	0.03567889951	-0.6678063443	-0.03546230217	0.6663991091	-1.680136153	1.970098014	-0.0001871341117	0.0009253896992	-0.0001083327299	0.0001432463011	2024-09-21@10:45	2.148148148	-0.8528663852	1	-3.48690043e-16	-0.3944114423	0.3888888889	3.652459092e-17	0.1482425708	v2.7.1	
